Day;Date;Channel;"Rosewood Sand Hill";"Garden Court Hotel";"Nobu Hotel Epiphany Palo Alto";"Stanford Park Hotel";"Westin Palo Alto";"Pullman San Francisco Bay";los1;﻿Day;Date;Channel;"Rosewood Sand Hill";"Garden Court Hotel";"Nobu Hotel Epiphany Palo Alto";"Stanford Park Hotel";"Westin Palo Alto";"Pullman San Francisco Bay";los3
Fri;10/25/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;10/25/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;10/25/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;10/25/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;10/25/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;10/25/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;10/25/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;10/25/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;Brand.com;715;"No data";449;474;"No data";206;1;Sat;10/26/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;Brand.com;715;"No data";449;474;"No data";206;1;Sat;10/26/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;Booking.com;"No data";"No data";"No data";"No data";559;"No data";1;Sat;10/26/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;Booking.com;"No data";"No data";"No data";"No data";559;"No data";1;Sat;10/26/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;10/26/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;10/26/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;10/26/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;10/26/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;10/26/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;Brand.com;655;"No data";449;504;"No data";251;1;Sun;10/27/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;Brand.com;655;"No data";449;504;"No data";251;1;Sun;10/27/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;Booking.com;"No data";"No data";"No data";"No data";339;"No data";1;Sun;10/27/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;Booking.com;"No data";"No data";"No data";"No data";339;"No data";1;Sun;10/27/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;10/27/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;10/27/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;10/27/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;10/27/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;10/27/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;Brand.com;685;"No data";649;794;"No data";350;1;Mon;10/28/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;Brand.com;685;"No data";649;794;"No data";350;1;Mon;10/28/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;Booking.com;"No data";"No data";"No data";"No data";855;"No data";1;Mon;10/28/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;Booking.com;"No data";"No data";"No data";"No data";855;"No data";1;Mon;10/28/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;10/28/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;10/28/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;10/28/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;10/28/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;10/28/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;Brand.com;685;"No data";"Sold out";854;"No data";350;1;Tue;10/29/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;Brand.com;685;"No data";"Sold out";854;"No data";350;1;Tue;10/29/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;Booking.com;"No data";"No data";"No data";"No data";616;"No data";1;Tue;10/29/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;Booking.com;"No data";"No data";"No data";"No data";616;"No data";1;Tue;10/29/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;10/29/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;10/29/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;10/29/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;10/29/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;10/29/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;Brand.com;685;"No data";"Sold out";864;"No data";350;1;Wed;10/30/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;Brand.com;685;"No data";"Sold out";864;"No data";350;1;Wed;10/30/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;Booking.com;"No data";"No data";"No data";"No data";725;"No data";1;Wed;10/30/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;Booking.com;"No data";"No data";"No data";"No data";725;"No data";1;Wed;10/30/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;10/30/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;10/30/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;10/30/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;10/30/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;10/30/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;Brand.com;655;"No data";599;624;"No data";179;1;Thu;10/31/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;Brand.com;655;"No data";599;624;"No data";179;1;Thu;10/31/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;Booking.com;"No data";"No data";"No data";"No data";659;"No data";1;Thu;10/31/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;Booking.com;"No data";"No data";"No data";"No data";659;"No data";1;Thu;10/31/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;10/31/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;10/31/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;10/31/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;10/31/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;10/31/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;Brand.com;505;"No data";"Sold out";334;"No data";143;1;Fri;11/1/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;Brand.com;505;"No data";"Sold out";334;"No data";143;1;Fri;11/1/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;Booking.com;"No data";"No data";"No data";"No data";246;"No data";1;Fri;11/1/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;Booking.com;"No data";"No data";"No data";"No data";246;"No data";1;Fri;11/1/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;11/1/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;11/1/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;11/1/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Fri;11/1/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Fri;11/1/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;Brand.com;535;"No data";359;334;"No data";143;1;Sat;11/2/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;Brand.com;535;"No data";359;334;"No data";143;1;Sat;11/2/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;Booking.com;"No data";"No data";"No data";"No data";246;"No data";1;Sat;11/2/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;Booking.com;"No data";"No data";"No data";"No data";246;"No data";1;Sat;11/2/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;11/2/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;11/2/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;11/2/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sat;11/2/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sat;11/2/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;Brand.com;595;"No data";449;384;"No data";206;1;Sun;11/3/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;Brand.com;595;"No data";449;384;"No data";206;1;Sun;11/3/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;Booking.com;"No data";"No data";"No data";"No data";569;"No data";1;Sun;11/3/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;Booking.com;"No data";"No data";"No data";"No data";569;"No data";1;Sun;11/3/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;11/3/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;11/3/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;11/3/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Sun;11/3/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Sun;11/3/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;Brand.com;655;"No data";649;674;"No data";350;1;Mon;11/4/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;Brand.com;655;"No data";649;674;"No data";350;1;Mon;11/4/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;Booking.com;"No data";"No data";"No data";"No data";749;"No data";1;Mon;11/4/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;Booking.com;"No data";"No data";"No data";"No data";749;"No data";1;Mon;11/4/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;11/4/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;11/4/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;11/4/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Mon;11/4/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Mon;11/4/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;Brand.com;895;"No data";"Sold out";784;"No data";395;1;Tue;11/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;Brand.com;895;"No data";"Sold out";784;"No data";395;1;Tue;11/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;Booking.com;"No data";"No data";"No data";"No data";749;"No data";1;Tue;11/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;Booking.com;"No data";"No data";"No data";"No data";749;"No data";1;Tue;11/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;11/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;11/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;11/5/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Tue;11/5/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Tue;11/5/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;Brand.com;865;"No data";"Sold out";784;"No data";395;1;Wed;11/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;Brand.com;865;"No data";"Sold out";784;"No data";395;1;Wed;11/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;Booking.com;"No data";"No data";"No data";"No data";749;"No data";1;Wed;11/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;Booking.com;"No data";"No data";"No data";"No data";749;"No data";1;Wed;11/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;11/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;11/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;11/6/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Wed;11/6/2019;GDS;"No data";"No data";"No data";"No data";"No data";"No data";1;Wed;11/6/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;11/7/2019;Brand.com;715;"No data";599;534;"No data";296;1;Thu;11/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;11/7/2019;Brand.com;715;"No data";599;534;"No data";296;1;Thu;11/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;11/7/2019;Booking.com;"No data";"No data";"No data";"No data";679;"No data";1;Thu;11/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;11/7/2019;Booking.com;"No data";"No data";"No data";"No data";679;"No data";1;Thu;11/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;11/7/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;11/7/2019;Brand.com;"No data";"No data";"No data";"No data";"No data";"No data";3
Thu;11/7/2019;Expedia;"No data";"No data";"No data";"No data";"No data";"No data";1;Thu;11/7/2019;Booking.com;"No data";"No data";"No data";"No data";"No data";"No data";3
